loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,sub_class,work_type,employer_type,industry,work_year,house_exist,house_loan_status,censor_status,marriage,offsprings,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,pub_dero_bankrup,early_return,early_return_amount,early_return_amount_3mon,recircle_b,recircle_u,initial_list_status,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,f5,is_default
185467,9746,9500.0,3,15.31,330.77,C,C2,职员,普通企业,电力、热力生产供应业,3 years,1,0,1,0,0,2012-09-01,0,307.0,14,11.51,0.0,680.0,684.0,0.0,0,0,0.0,1679.0,73.0,1.0,Jun-2000,70.0,1.0,3.0,0.0,21.0,6.0,3.0,0.0,0.0
521854,9747,9600.0,3,7.97,300.7,A,A5,工程师,普通企业,电力、热力生产供应业,< 1 year,0,1,0,0,0,2018-01-01,0,709.0,27,50.96,1.0,695.0,699.0,0.0,0,0,0.0,25728.0,53.6,0.0,Jan-1989,0.0,1.0,10.0,0.0,13.0,23.0,15.0,0.0,1.0
221736,9748,35000.0,3,9.76,1125.42,B,B3,职员,普通企业,电力、热力生产供应业,< 1 year,0,1,2,0,0,2015-12-01,0,412.0,13,15.19,0.0,740.0,744.0,0.0,0,0,0.0,34936.0,99.2,0.0,Apr-1971,0.0,1.0,8.0,0.0,5.0,19.0,11.0,0.0,0.0
417008,9749,35000.0,5,20.5,937.06,E,E4,职员,政府机构,金融业,1 year,0,0,2,1,5,2016-01-01,0,47.0,17,24.08,0.0,675.0,679.0,0.0,0,0,0.0,26145.0,93.0,1.0,Dec-2005,0.0,1.0,7.0,,4.0,8.0,5.0,0.0,0.0
704445,9750,15000.0,3,11.47,494.43,B,B5,工程师,政府机构,金融业,10+ years,2,0,0,0,0,2016-03-01,0,291.0,23,13.91,1.0,660.0,664.0,1.0,0,0,0.0,7618.0,66.0,0.0,Nov-2004,0.0,1.0,3.0,,21.0,10.0,8.0,0.0,0.0
104532,9751,25000.0,3,7.49,777.55,A,A4,公务员,普通企业,交通运输、仓储和邮政业,5 years,0,1,2,0,0,2016-10-01,4,223.0,12,11.69,0.0,695.0,699.0,0.0,0,0,0.0,22892.0,63.6,0.0,Nov-2007,4.0,1.0,6.0,0.0,4.0,10.0,8.0,1.0,0.0
263250,9752,15000.0,3,17.77,540.56,D,D1,其他,普通企业,住宿和餐饮业,10+ years,0,0,2,0,0,2013-05-01,0,99.0,8,16.54,0.0,665.0,669.0,0.0,0,0,0.0,25420.0,81.5,1.0,May-1999,38.0,1.0,10.0,0.0,1.0,21.0,11.0,0.0,1.0
357519,9753,26400.0,3,12.99,889.4,C,C2,工人,上市企业,金融业,,0,0,0,1,5,2016-02-01,0,394.0,35,22.62,0.0,675.0,679.0,0.0,0,0,0.0,6140.0,15.8,0.0,Nov-1992,0.0,1.0,5.0,0.0,5.0,16.0,10.0,1.0,0.0
365125,9754,25000.0,3,15.96,878.44,C,C5,其他,上市企业,文化和体育业,3 years,1,0,2,0,0,2011-12-01,0,136.0,8,8.21,0.0,685.0,689.0,0.0,0,0,0.0,21296.0,75.3,1.0,Jun-1997,38.0,1.0,,,,,,,0.0
624133,9755,11000.0,3,18.99,403.17,D,D3,其他,普通企业,房地产业,4 years,0,0,1,0,0,2017-02-01,2,138.0,0,15.33,0.0,675.0,679.0,0.0,0,0,0.0,3093.0,61.9,1.0,Oct-2013,5.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0
399452,9756,9000.0,3,17.99,325.33,D,D2,其他,政府机构,金融业,10+ years,0,1,1,0,0,2017-03-01,0,469.0,27,33.15,0.0,680.0,684.0,0.0,0,0,0.0,18284.0,84.3,1.0,Nov-2003,0.0,1.0,5.0,0.0,9.0,6.0,4.0,1.0,0.0
134375,9757,10000.0,3,10.99,327.34,B,B4,职员,普通企业,住宿和餐饮业,9 years,0,1,1,1,4,2015-02-01,4,327.0,14,31.61,0.0,735.0,739.0,0.0,0,0,0.0,27041.0,49.8,1.0,Nov-1995,4.0,1.0,6.0,0.0,6.0,10.0,5.0,0.0,0.0
71726,9758,16000.0,3,12.69,536.72,C,C2,职员,普通企业,批发和零售业,,0,1,1,0,0,2015-05-01,4,424.0,24,20.85,0.0,705.0,709.0,0.0,0,0,0.0,19549.0,73.8,1.0,Jul-1997,4.0,1.0,7.0,0.0,6.0,12.0,10.0,0.0,0.0
190162,9759,12000.0,3,17.76,432.39,D,D1,工程师,普通企业,公共服务、社会组织,3 years,1,2,1,1,1,2013-11-01,0,132.0,12,19.52,0.0,665.0,669.0,1.0,0,0,0.0,14207.0,72.5,1.0,Apr-2005,70.0,1.0,9.0,0.0,3.0,12.0,8.0,0.0,0.0
787867,9760,25000.0,3,14.96,866.16,D,D2,公务员,世界五百强,电力、热力生产供应业,< 1 year,1,0,0,0,0,2010-02-01,0,64.0,14,17.24,0.0,700.0,704.0,0.0,0,0,0.0,30438.0,79.4,1.0,Sep-1998,16252.0,1.0,,,,,,,0.0
686712,9761,10000.0,3,7.62,311.62,A,A3,其他,政府机构,建筑业,1 year,0,0,0,1,3,2014-01-01,4,137.0,32,20.57,0.0,735.0,739.0,0.0,0,0,0.0,18462.0,45.8,0.0,Sep-2003,4.0,1.0,4.0,0.0,41.0,12.0,3.0,0.0,0.0
604440,9762,14000.0,3,17.99,506.07,D,D2,工人,上市企业,公共服务、社会组织,4 years,1,0,0,0,0,2016-08-01,4,0.0,0,10.13,0.0,705.0,709.0,0.0,0,0,0.0,12402.0,60.5,1.0,Apr-2012,4.0,1.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0
762231,9763,16000.0,3,9.17,510.07,B,B2,其他,普通企业,公共服务、社会组织,6 years,1,0,0,1,3,2016-01-01,5,705.0,19,1.5,0.0,710.0,714.0,1.0,0,0,0.0,6434.0,28.1,0.0,Aug-1989,6.0,1.0,4.0,0.0,3.0,12.0,4.0,0.0,0.0
498226,9764,13500.0,3,7.9,422.42,A,A4,其他,普通企业,文化和体育业,2 years,1,0,0,0,0,2013-11-01,0,412.0,13,11.8,0.0,750.0,754.0,0.0,0,0,0.0,1001.0,6.5,1.0,Oct-2007,70.0,1.0,3.0,0.0,11.0,5.0,5.0,0.0,1.0
457365,9765,15875.0,5,16.2,387.74,C,C4,其他,政府机构,金融业,10+ years,0,1,2,2,5,2013-10-01,0,62.0,13,29.8,0.0,700.0,704.0,0.0,19,1653,837.7499444873282,51016.0,88.4,1.0,Dec-1997,28.0,1.0,8.0,0.0,6.0,30.0,21.0,0.0,0.0
379166,9766,10000.0,3,16.29,353.01,C,C4,公务员,普通企业,金融业,10+ years,0,1,0,0,0,2012-11-01,4,755.0,14,13.88,1.0,670.0,674.0,0.0,0,0,0.0,5907.0,67.1,1.0,Jan-1984,51123.0,1.0,5.0,0.0,5.0,9.0,4.0,1.0,0.0
445509,9767,10000.0,3,6.89,308.27,A,A3,其他,上市企业,文化和体育业,10+ years,0,0,1,0,0,2015-11-01,0,581.0,24,12.36,0.0,695.0,699.0,0.0,0,0,0.0,4455.0,70.7,0.0,Oct-1996,0.0,1.0,2.0,0.0,25.0,6.0,4.0,0.0,0.0
345638,9768,15000.0,3,12.99,505.34,C,C2,其他,普通企业,信息传输、软件和信息技术服务业,,0,1,0,0,0,2016-04-01,2,402.0,0,30.84,0.0,715.0,719.0,0.0,0,0,0.0,25121.0,97.4,0.0,Apr-1978,5.0,1.0,6.0,0.0,5.0,12.0,10.0,0.0,1.0
255190,9769,25150.0,5,23.43,715.22,F,F1,职员,普通企业,建筑业,1 year,1,0,1,0,0,2014-05-01,0,124.0,13,13.02,0.0,680.0,684.0,0.0,0,0,0.0,9767.0,27.9,0.0,Feb-2000,0.0,1.0,5.0,0.0,2.0,21.0,7.0,2.0,1.0
533667,9770,35000.0,3,13.44,1186.72,C,C3,其他,世界五百强,金融业,2 years,0,2,1,0,0,2016-01-01,0,9.0,7,15.08,1.0,670.0,674.0,0.0,0,0,0.0,67409.0,72.4,0.0,Jan-1982,0.0,1.0,7.0,0.0,8.0,53.0,41.0,8.0,0.0
461648,9771,3500.0,3,19.03,128.35,D,D3,工人,普通企业,信息传输、软件和信息技术服务业,2 years,1,1,1,0,0,2017-06-01,5,259.0,19,26.89,0.0,670.0,674.0,0.0,0,0,0.0,2849.0,43.8,0.0,Jan-2014,6.0,1.0,4.0,0.0,3.0,6.0,2.0,0.0,1.0
700993,9772,4200.0,3,12.62,140.75,C,C1,工程师,世界五百强,住宿和餐饮业,10+ years,1,0,0,1,3,2017-06-01,9,167.0,8,1.41,0.0,675.0,679.0,0.0,0,0,0.0,2708.0,38.7,0.0,Mar-2004,10.0,1.0,5.0,0.0,1.0,7.0,2.0,0.0,0.0
432346,9773,24000.0,3,7.69,748.65,A,A4,其他,世界五百强,电力、热力生产供应业,10+ years,0,1,2,1,2,2014-07-01,4,347.0,14,15.14,0.0,725.0,729.0,0.0,0,0,0.0,20708.0,56.7,1.0,Apr-2001,4.0,1.0,4.0,0.0,13.0,22.0,10.0,0.0,0.0
569714,9774,20000.0,3,6.62,614.08,A,A2,职员,幼教与中小学校,信息传输、软件和信息技术服务业,10+ years,1,0,0,1,0,2014-05-01,4,134.0,8,7.53,0.0,785.0,789.0,0.0,0,0,0.0,36134.0,17.3,0.0,Sep-1985,4.0,1.0,2.0,0.0,3.0,14.0,10.0,0.0,0.0
740218,9775,28000.0,3,5.32,843.22,A,A1,其他,幼教与中小学校,金融业,< 1 year,0,1,1,0,0,2015-08-01,3,57.0,9,7.96,0.0,835.0,839.0,0.0,0,0,0.0,205971.0,8.7,0.0,Feb-1981,3.0,1.0,2.0,0.0,4.0,16.0,10.0,0.0,0.0
129768,9776,12500.0,5,18.99,324.19,D,D3,工程师,政府机构,房地产业,8 years,1,1,2,1,4,2016-12-01,3,491.0,30,14.04,0.0,705.0,709.0,0.0,0,0,0.0,8072.0,18.2,0.0,Oct-2004,3.0,1.0,11.0,0.0,10.0,21.0,16.0,3.0,0.0
237451,9777,8075.0,3,17.27,288.99,D,D2,工程师,世界五百强,信息传输、软件和信息技术服务业,4 years,0,0,1,1,3,2016-03-01,2,337.0,14,28.08,0.0,680.0,684.0,0.0,0,0,0.0,4530.0,80.9,1.0,Oct-2001,5.0,1.0,2.0,0.0,12.0,3.0,2.0,2.0,0.0
76887,9778,11000.0,3,15.61,384.62,C,C3,其他,普通企业,国际组织,2 years,2,0,1,0,0,2013-12-01,0,111.0,8,19.76,1.0,660.0,664.0,0.0,0,0,0.0,6725.0,83.0,1.0,Nov-2003,23544.0,1.0,5.0,0.0,16.0,9.0,5.0,0.0,1.0
368463,9779,15000.0,3,12.74,503.54,C,C1,公务员,世界五百强,建筑业,,0,1,1,0,0,2016-11-01,0,422.0,30,22.33,0.0,705.0,709.0,0.0,0,0,0.0,97252.0,95.5,0.0,Mar-1995,0.0,1.0,12.0,0.0,5.0,18.0,12.0,0.0,0.0
401461,9780,8000.0,3,11.44,263.58,B,B4,职员,政府机构,金融业,,1,0,0,1,2,2016-12-01,4,1.0,1,18.15,0.0,815.0,819.0,0.0,11,825,352.8715227340167,1016.0,4.4,1.0,Dec-1998,4.0,1.0,2.0,0.0,2.0,13.0,4.0,0.0,0.0
143552,9781,22000.0,3,10.78,717.97,B,B4,公务员,上市企业,电力、热力生产供应业,3 years,1,1,0,0,0,2016-01-01,4,199.0,24,28.4,0.0,695.0,699.0,0.0,0,0,0.0,19674.0,70.5,0.0,Nov-1994,4.0,1.0,10.0,0.0,19.0,20.0,12.0,0.0,0.0
44833,9782,9000.0,3,14.47,309.66,C,C2,公务员,普通企业,制造业,6 years,1,0,0,0,0,2013-12-01,5,124.0,13,13.67,0.0,670.0,674.0,0.0,0,0,0.0,14059.0,51.5,1.0,Oct-1998,6.0,1.0,12.0,0.0,4.0,12.0,10.0,0.0,0.0
792099,9783,29700.0,5,21.15,806.0,E,E2,其他,上市企业,农、林、牧、渔业,5 years,0,0,2,0,0,2013-09-01,0,122.0,9,20.14,0.0,695.0,699.0,0.0,0,0,0.0,17209.0,80.8,0.0,Aug-1994,2555.0,1.0,8.0,0.0,11.0,19.0,12.0,0.0,1.0
204879,9784,16600.0,3,17.57,596.56,D,D4,其他,普通企业,电力、热力生产供应业,8 years,0,0,2,0,0,2014-05-01,0,19.0,14,7.31,0.0,690.0,694.0,1.0,0,0,0.0,6633.0,21.4,1.0,Nov-2002,0.0,1.0,4.0,0.0,8.0,21.0,10.0,0.0,1.0
49572,9785,12850.0,5,25.8,383.22,G,G1,工程师,普通企业,交通运输、仓储和邮政业,< 1 year,0,1,2,0,0,2014-10-01,6,107.0,30,4.46,0.0,660.0,664.0,1.0,0,0,0.0,2363.0,16.6,0.0,Feb-2001,7.0,1.0,4.0,0.0,11.0,22.0,14.0,5.0,1.0
299557,9786,16000.0,5,11.53,352.13,B,B5,其他,上市企业,文化和体育业,10+ years,1,0,0,1,2,2015-08-01,4,498.0,32,19.26,0.0,665.0,669.0,1.0,0,0,0.0,5499.0,32.5,0.0,Feb-2003,0.0,1.0,3.0,0.0,7.0,14.0,6.0,0.0,0.0
277170,9787,12000.0,3,7.89,375.43,A,A5,公务员,普通企业,交通运输、仓储和邮政业,1 year,1,1,1,0,0,2015-06-01,4,185.0,3,18.66,0.0,715.0,719.0,0.0,14,1106,293.5163710509379,12832.0,52.4,1.0,Nov-2001,4.0,1.0,3.0,0.0,14.0,8.0,4.0,0.0,0.0
712825,9788,15000.0,5,26.77,455.98,E,E5,职员,世界五百强,交通运输、仓储和邮政业,5 years,0,1,2,0,0,2018-05-01,5,215.0,8,16.09,0.0,670.0,674.0,0.0,0,0,0.0,16083.0,48.7,0.0,May-2002,6.0,1.0,7.0,0.0,10.0,13.0,6.0,0.0,1.0
168787,9789,28000.0,3,8.9,889.09,A,A5,其他,上市企业,建筑业,8 years,1,0,1,0,0,2014-01-01,0,330.0,21,11.0,0.0,750.0,754.0,0.0,0,0,0.0,14927.0,31.3,0.0,Feb-2006,1100.0,1.0,5.0,0.0,3.0,10.0,9.0,0.0,0.0
213296,9790,5000.0,3,7.69,155.97,A,A4,职员,政府机构,房地产业,8 years,1,0,0,1,4,2014-10-01,0,141.0,13,7.85,0.0,700.0,704.0,0.0,0,0,0.0,6362.0,64.9,1.0,Sep-2010,0.0,1.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0
472321,9791,20000.0,5,12.59,450.88,C,C2,其他,上市企业,农、林、牧、渔业,5 years,2,0,0,0,0,2015-11-01,0,480.0,8,13.82,0.0,755.0,759.0,0.0,21,966,567.4403795044259,9567.0,21.7,0.0,Dec-2006,0.0,1.0,3.0,0.0,3.0,13.0,8.0,0.0,0.0
726682,9792,9000.0,3,7.97,281.91,A,A5,职员,普通企业,农、林、牧、渔业,10+ years,0,0,0,1,2,2017-06-01,0,471.0,42,18.91,0.0,700.0,704.0,0.0,0,0,0.0,15115.0,57.0,0.0,Mar-1986,0.0,1.0,9.0,0.0,3.0,11.0,7.0,0.0,0.0
393213,9793,9750.0,3,11.55,321.75,B,B3,公务员,普通企业,金融业,4 years,0,1,1,0,0,2013-08-01,4,8.0,6,33.0,1.0,695.0,699.0,0.0,0,0,0.0,7128.0,36.9,1.0,Apr-1990,685.0,1.0,4.0,0.0,6.0,16.0,8.0,1.0,0.0
764476,9794,8000.0,3,18.85,292.65,D,D3,其他,幼教与中小学校,电力、热力生产供应业,10+ years,0,0,1,0,0,2013-07-01,5,129.0,30,9.41,0.0,680.0,684.0,0.0,0,0,0.0,27951.0,92.2,1.0,Oct-2001,6.0,1.0,9.0,0.0,3.0,16.0,9.0,0.0,0.0
315346,9795,9475.0,3,15.31,329.9,C,C2,其他,政府机构,建筑业,2 years,1,1,0,0,0,2012-08-01,4,221.0,8,7.08,0.0,690.0,694.0,0.0,0,0,0.0,9439.0,85.0,1.0,Feb-2005,28771.0,1.0,3.0,0.0,7.0,8.0,4.0,0.0,0.0
742990,9796,9000.0,3,10.99,294.61,B,B4,工人,政府机构,住宿和餐饮业,1 year,1,0,1,1,0,2016-08-01,4,19.0,14,14.54,0.0,665.0,669.0,0.0,0,0,0.0,8381.0,59.4,1.0,Oct-2006,4.0,1.0,4.0,0.0,7.0,14.0,9.0,0.0,0.0
733519,9797,1000.0,3,19.05,36.69,D,D4,工人,普通企业,公共服务、社会组织,10+ years,0,0,2,0,0,2013-04-01,5,52.0,19,16.94,0.0,660.0,664.0,0.0,0,0,0.0,6694.0,36.6,1.0,Feb-2000,6.0,1.0,7.0,0.0,7.0,18.0,10.0,1.0,0.0
230595,9798,15000.0,3,8.9,476.3,A,A5,职员,政府机构,制造业,6 years,1,2,0,1,3,2013-07-01,0,31.0,2,14.14,0.0,695.0,699.0,0.0,0,0,0.0,18115.0,66.8,1.0,Aug-2000,38632.0,1.0,4.0,0.0,14.0,25.0,14.0,2.0,0.0
721878,9799,27200.0,3,5.32,819.13,A,A1,其他,世界五百强,电力、热力生产供应业,5 years,1,0,1,0,0,2015-07-01,4,139.0,8,16.6,1.0,695.0,699.0,0.0,0,0,0.0,31226.0,71.5,0.0,Sep-1993,4.0,1.0,6.0,0.0,16.0,14.0,10.0,0.0,0.0
776937,9800,9600.0,3,14.65,331.15,C,C5,其他,普通企业,采矿业,10+ years,1,1,0,0,0,2015-02-01,0,386.0,19,15.23,0.0,670.0,674.0,0.0,0,0,0.0,6998.0,22.9,0.0,May-1992,0.0,1.0,2.0,0.0,15.0,5.0,5.0,2.0,0.0
679307,9801,2000.0,3,12.39,66.81,C,C1,其他,政府机构,信息传输、软件和信息技术服务业,5 years,1,2,0,1,5,2014-12-01,5,431.0,20,13.43,0.0,680.0,684.0,0.0,0,0,0.0,13570.0,87.0,1.0,Aug-2005,6.0,1.0,3.0,0.0,17.0,3.0,2.0,0.0,0.0
668380,9802,3200.0,3,12.62,107.24,C,C1,职员,政府机构,文化和体育业,4 years,1,0,1,1,0,2017-09-01,0,273.0,8,18.9,0.0,690.0,694.0,0.0,0,0,0.0,3235.0,20.0,0.0,Aug-2011,0.0,1.0,10.0,0.0,5.0,11.0,10.0,0.0,0.0
481457,9803,7200.0,3,18.99,263.89,D,D3,其他,普通企业,文化和体育业,,2,0,2,0,0,2016-10-01,5,757.0,15,29.1,0.0,680.0,684.0,1.0,0,0,0.0,9942.0,60.6,0.0,Jun-2006,6.0,1.0,5.0,0.0,6.0,8.0,3.0,0.0,1.0
444794,9804,18000.0,3,7.39,559.01,A,A4,工人,政府机构,制造业,1 year,0,0,2,2,0,2016-03-01,0,713.0,44,26.73,0.0,755.0,759.0,0.0,0,0,0.0,3321.0,49.6,0.0,Oct-2002,0.0,1.0,1.0,0.0,11.0,13.0,7.0,0.0,0.0
781685,9805,16800.0,5,11.44,368.97,B,B4,工程师,普通企业,文化和体育业,10+ years,2,0,1,0,0,2017-05-01,0,23.0,9,14.52,8.0,680.0,684.0,0.0,0,0,0.0,2685.0,54.8,0.0,May-1964,0.0,1.0,2.0,0.0,6.0,11.0,8.0,0.0,0.0
501697,9806,9600.0,3,12.85,322.77,B,B4,其他,普通企业,房地产业,10+ years,0,0,2,0,0,2013-12-01,4,347.0,14,30.44,1.0,695.0,699.0,0.0,0,0,0.0,10793.0,35.3,1.0,Jun-2003,4134.0,1.0,5.0,0.0,22.0,14.0,6.0,0.0,0.0
74521,9807,10000.0,3,12.39,334.01,C,C1,工人,普通企业,住宿和餐饮业,7 years,1,1,2,1,3,2014-11-01,0,56.0,8,13.18,1.0,670.0,674.0,0.0,0,0,0.0,15467.0,24.1,0.0,Jan-1994,0.0,1.0,18.0,0.0,23.0,31.0,12.0,1.0,0.0
701582,9808,8125.0,3,17.27,290.78,C,C5,其他,普通企业,农、林、牧、渔业,5 years,0,1,0,1,0,2013-04-01,0,233.0,19,26.3,6.0,700.0,704.0,0.0,0,0,0.0,6999.0,37.6,1.0,Mar-1994,1520.0,1.0,9.0,0.0,4.0,29.0,8.0,1.0,0.0
124822,9809,8000.0,3,6.03,243.49,A,A1,其他,政府机构,金融业,3 years,1,1,1,0,0,2014-10-01,4,74.0,30,13.23,0.0,760.0,764.0,0.0,0,0,0.0,3837.0,43.6,0.0,Mar-2002,4.0,1.0,3.0,0.0,3.0,5.0,3.0,0.0,0.0
392858,9810,20000.0,5,21.85,550.68,D,D5,工人,上市企业,电力、热力生产供应业,,1,0,2,1,4,2018-06-01,0,671.0,13,25.8,0.0,700.0,704.0,0.0,0,0,0.0,1112.0,6.1,0.0,Jun-2005,0.0,1.0,6.0,0.0,5.0,10.0,6.0,0.0,1.0
159667,9811,35000.0,3,18.99,1282.79,D,D4,其他,上市企业,电力、热力生产供应业,< 1 year,1,0,1,1,0,2016-02-01,4,134.0,8,24.91,0.0,660.0,664.0,1.0,0,0,0.0,26330.0,73.3,0.0,Mar-2007,4.0,1.0,1.0,0.0,17.0,14.0,10.0,0.0,1.0
520179,9812,29475.0,3,8.9,935.93,A,A5,职员,世界五百强,国际组织,10+ years,0,0,2,1,0,2013-11-01,0,470.0,18,18.64,0.0,700.0,704.0,0.0,9,963,475.3827712133856,73689.0,79.3,1.0,May-1994,1581.0,1.0,8.0,0.0,5.0,16.0,10.0,0.0,0.0
654124,9813,12000.0,3,15.61,419.58,D,D1,其他,普通企业,金融业,10+ years,1,1,0,1,2,2014-07-01,0,359.0,43,13.6,2.0,660.0,664.0,0.0,0,0,0.0,12420.0,86.9,0.0,Jan-1992,0.0,1.0,7.0,0.0,5.0,15.0,5.0,1.0,0.0
748898,9814,18000.0,3,6.89,554.89,A,A3,职员,政府机构,金融业,10+ years,0,1,0,1,3,2015-07-01,4,157.0,8,11.34,0.0,725.0,729.0,0.0,13,1586,914.01768008274,16588.0,81.7,0.0,Jun-1990,4.0,1.0,4.0,0.0,3.0,6.0,3.0,0.0,0.0
39718,9815,24250.0,5,16.29,593.46,C,C4,其他,世界五百强,文化和体育业,,1,0,2,0,0,2013-06-01,4,154.0,2,22.98,0.0,675.0,679.0,0.0,16,240,74.18554599152809,24190.0,68.9,1.0,Jul-2001,39696.0,1.0,9.0,0.0,2.0,13.0,10.0,0.0,0.0
610999,9816,11500.0,5,15.61,277.29,C,C4,其他,上市企业,信息传输、软件和信息技术服务业,10+ years,1,0,1,0,0,2013-12-01,0,314.0,0,25.31,1.0,700.0,704.0,0.0,0,0,0.0,11339.0,34.6,1.0,Aug-1994,22191.0,1.0,5.0,0.0,10.0,14.0,9.0,0.0,1.0
686922,9817,6075.0,3,17.86,219.2,D,D5,工程师,政府机构,建筑业,10+ years,0,1,2,1,0,2015-03-01,4,468.0,0,5.73,0.0,660.0,664.0,0.0,0,0,0.0,13393.0,96.4,0.0,Aug-1992,4.0,1.0,8.0,0.0,6.0,12.0,9.0,1.0,0.0
323638,9818,20000.0,3,6.24,610.62,A,A2,其他,普通企业,住宿和餐饮业,10+ years,2,0,0,0,0,2015-12-01,0,166.0,8,31.83,0.0,755.0,759.0,0.0,0,0,0.0,26279.0,45.0,1.0,Aug-1998,0.0,1.0,7.0,0.0,2.0,11.0,8.0,0.0,1.0
68234,9819,9525.0,3,16.99,339.55,D,D3,职员,政府机构,建筑业,2 years,1,0,2,0,0,2015-04-01,4,149.0,22,21.78,0.0,680.0,684.0,0.0,0,0,0.0,18195.0,65.7,1.0,Dec-2003,4.0,1.0,9.0,0.0,1.0,21.0,15.0,0.0,1.0
171233,9820,18000.0,5,15.99,437.63,D,D2,工人,普通企业,金融业,10+ years,1,0,1,1,3,2015-02-01,4,302.0,30,22.48,0.0,675.0,679.0,0.0,0,0,0.0,19351.0,53.5,1.0,Aug-2001,4.0,1.0,9.0,0.0,5.0,19.0,13.0,0.0,1.0
19291,9821,7000.0,3,14.49,240.92,C,C4,其他,普通企业,交通运输、仓储和邮政业,2 years,1,2,2,0,0,2014-10-01,5,49.0,12,23.12,0.0,665.0,669.0,0.0,0,0,0.0,8748.0,55.7,1.0,Oct-2006,6.0,1.0,4.0,0.0,8.0,5.0,4.0,0.0,1.0
345915,9822,12800.0,3,12.42,427.72,B,B4,职员,政府机构,公共服务、社会组织,1 year,1,1,1,0,0,2011-10-01,0,253.0,21,6.79,0.0,700.0,704.0,0.0,0,0,0.0,12336.0,24.9,1.0,Oct-2003,38.0,1.0,,,,,,,0.0
280886,9823,24000.0,5,15.61,578.68,D,D1,职员,上市企业,金融业,7 years,0,0,1,1,0,2015-04-01,4,215.0,8,23.97,0.0,685.0,689.0,0.0,0,0,0.0,31637.0,38.9,1.0,Jan-2004,4.0,1.0,10.0,0.0,40.0,35.0,20.0,0.0,0.0
517220,9824,12175.0,3,16.49,430.99,D,D3,其他,普通企业,电力、热力生产供应业,1 year,0,0,1,1,0,2014-12-01,0,235.0,8,8.46,0.0,675.0,679.0,0.0,0,0,0.0,6258.0,54.4,1.0,Sep-2004,0.0,1.0,8.0,0.0,10.0,11.0,6.0,3.0,0.0
477765,9825,6000.0,3,8.59,189.66,A,A5,公务员,普通企业,电力、热力生产供应业,10+ years,1,0,0,0,0,2016-07-01,0,410.0,8,10.54,0.0,720.0,724.0,1.0,14,1386,503.3822282772432,1505.0,6.8,0.0,Oct-2000,0.0,1.0,7.0,0.0,9.0,20.0,15.0,0.0,0.0
209774,9826,19200.0,3,5.32,578.21,A,A1,工程师,普通企业,采矿业,10+ years,1,2,2,1,2,2015-12-01,0,182.0,8,18.99,0.0,705.0,709.0,0.0,0,0,0.0,41520.0,69.4,0.0,Dec-1995,0.0,1.0,6.0,0.0,11.0,15.0,12.0,0.0,0.0
686280,9827,7500.0,3,11.99,249.08,B,B3,其他,政府机构,房地产业,2 years,1,1,2,1,5,2014-02-01,0,219.0,21,25.22,0.0,675.0,679.0,0.0,0,0,0.0,10361.0,45.6,0.0,Feb-2008,0.0,1.0,6.0,0.0,2.0,9.0,2.0,0.0,0.0
677369,9828,6000.0,3,11.39,197.55,B,B3,其他,上市企业,电力、热力生产供应业,1 year,0,0,2,0,0,2016-10-01,0,232.0,13,22.46,3.0,660.0,664.0,0.0,0,0,0.0,3508.0,83.5,0.0,Jul-2000,0.0,1.0,3.0,0.0,11.0,18.0,13.0,3.0,0.0
714920,9829,6400.0,3,9.93,206.3,B,B2,其他,政府机构,住宿和餐饮业,< 1 year,2,0,1,0,0,2017-08-01,0,29.0,19,28.32,1.0,670.0,674.0,0.0,0,0,0.0,21961.0,55.2,0.0,Mar-2003,0.0,1.0,11.0,0.0,5.0,30.0,24.0,0.0,0.0
437322,9830,21000.0,3,16.01,738.41,C,C5,其他,普通企业,信息传输、软件和信息技术服务业,10+ years,0,0,1,1,0,2018-05-01,0,189.0,9,28.13,0.0,685.0,689.0,0.0,0,0,0.0,15105.0,50.2,1.0,Feb-2006,0.0,1.0,7.0,0.0,14.0,15.0,4.0,0.0,0.0
407048,9831,20000.0,3,10.75,652.41,B,B4,其他,普通企业,金融业,10+ years,0,0,1,1,1,2016-05-01,4,546.0,33,17.48,0.0,680.0,684.0,0.0,0,0,0.0,24407.0,52.9,0.0,Mar-2005,4.0,1.0,12.0,0.0,1.0,20.0,8.0,0.0,0.0
663813,9832,3000.0,3,16.02,105.51,C,C5,公务员,普通企业,金融业,10+ years,1,0,2,1,3,2017-07-01,10,207.0,0,21.98,0.0,680.0,684.0,1.0,0,0,0.0,361.0,1.7,1.0,May-2002,11.0,1.0,2.0,0.0,7.0,14.0,9.0,2.0,0.0
685745,9833,15500.0,3,6.89,477.82,A,A3,其他,普通企业,电力、热力生产供应业,,0,0,0,0,0,2015-11-01,4,72.0,10,12.57,0.0,720.0,724.0,0.0,0,0,0.0,15672.0,14.2,0.0,Oct-1994,4.0,1.0,7.0,0.0,10.0,34.0,15.0,1.0,0.0
